areaname,regname,country,devname,lat,lon,flag,capital,population,countrycode,year,value
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,1986,4649
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,1987,5415
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,1988,3924
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,1989,3946
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,1990,4945
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,1991,5056
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,1992,5991
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,1993,6065
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,1994,3913
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,1995,3619
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,1996,3282
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,1997,2847
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,1998,2253
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,1999,2358
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,2000,2482
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,2001,2838
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,2002,2524
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,2003,2054
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,2004,2237
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,2005,1945
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,2006,1722
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,2007,2141
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,2008,2334
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,2009,2456
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,2010,2321
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,2011,2059
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,2012,2182
Latin America and the Caribbean,Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2723246,JM,2013,2479
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1980,701
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1981,756
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1982,598
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1983,309
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1984,246
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1985,198
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1986,248
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1987,422
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1988,324
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1989,494
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1990,379
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1991,506
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1992,605
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1993,907
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1994,956
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1995,826
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1996,994
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1997,924
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1998,897
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,1999,1083
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,2000,1010
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,2001,1092
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,2002,806
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,2003,817
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,2004,973
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,2005,1067
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,2006,1212
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,2007,1250
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,2008,1284
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,2009,1194
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,2010,1168
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,2011,1265
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,2012,1214
Asia,Eastern Asia,Japan,Developed regions,36.0,138.0,https://restcountries.eu/data/jpn.svg,Tokyo,126960000,JP,2013,982
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1980,1409
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1981,1119
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1982,1159
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1983,789
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1984,1253
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1985,1683
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1986,2576
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1987,3803
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1988,3970
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1989,7157
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1990,13568
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1991,12567
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1992,6915
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1993,4902
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1994,2751
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1995,2228
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1996,1919
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1997,1472
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1998,1329
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,1999,1594
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,2000,1903
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,2001,2578
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,2002,2332
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,2003,3179
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,2004,3293
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,2005,3709
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,2006,3802
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,2007,3467
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,2008,3566
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,2009,3077
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,2010,3432
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,2011,3072
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,2012,1614
Asia,Western Asia,Lebanon,Developing regions,33.83333333,35.83333333,https://restcountries.eu/data/lbn.svg,Beirut,5988000,LB,2013,2172
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1980,978
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1981,972
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1982,1201
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1983,900
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1984,668
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1985,514
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1986,691
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1987,1072
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1988,1334
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1989,2261
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1990,2470
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1991,3079
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1992,4071
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1993,4777
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1994,4666
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1995,4994
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1996,9125
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1997,13073
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1998,9068
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,1999,9979
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,2000,15400
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,2001,16708
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,2002,15110
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,2003,13205
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,2004,13399
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,2005,14314
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,2006,13127
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,2007,10124
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,2008,8994
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,2009,7217
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,2010,6811
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,2011,7468
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,2012,11227
Asia,Southern Asia,Pakistan,Developing regions,30.0,70.0,https://restcountries.eu/data/pak.svg,Islamabad,194125062,PK,2013,12603
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1980,6051
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1981,5921
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1982,5249
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1983,4562
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1984,3801
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1985,3150
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1986,4166
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1987,7360
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1988,8639
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1989,11865
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1990,12509
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1991,12718
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1992,13670
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1993,20479
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1994,19532
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1995,15864
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1996,13692
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1997,11549
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1998,8735
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,1999,9734
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,2000,10763
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,2001,13836
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,2002,11707
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,2003,12758
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,2004,14004
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,2005,18139
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,2006,18400
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,2007,19837
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,2008,24887
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,2009,28573
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,2010,38617
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,2011,36765
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,2012,34315
Asia,South-Eastern Asia,Philippines,Developing regions,13.0,122.0,https://restcountries.eu/data/phl.svg,Manila,103279800,PH,2013,29544
Europe,Eastern Europe,Poland,Developed regions,52.0,20.0,https://restcountries.eu/data/pol.svg,Warsaw,38437239,PL,1980,863
Europe,Eastern Europe,Poland,Developed regions,52.0,20.0,https://restcountries.eu/data/pol.svg,Warsaw,38437239,PL,1981,2930
Europe,Eastern Europe,Poland,Developed regions,52.0,20.0,https://restcountries.eu/data/pol.svg,Warsaw,38437239,PL,1982,5881
Europe,Eastern Europe,Poland,Developed regions,52.0,20.0,https://restcountries.eu/data/pol.svg,Warsaw,38437239,PL,1983,4546
Europe,Eastern Europe,Poland,Developed regions,52.0,20.0,https://restcountries.eu/data/pol.svg,Warsaw,38437239,PL,1984,3588
Europe,Eastern Europe,Poland,Developed regions,52.0,20.0,https://restcountries.eu/data/pol.svg,Warsaw,38437239,PL,1985,2819
Europe,Eastern Europe,Poland,Developed regions,52.0,20.0,https://restcountries.eu/data/pol.svg,Warsaw,38437239,PL,1986,4808
Europe,Eastern Europe,Poland,Developed regions,52.0,20.0,https://restcountries.eu/data/pol.svg,Warsaw,38437239,PL,1987,6931
